Sr.no,Date,Ticker,Adj Close,Close,High,Low,Open,Volume
296,03-07-2023,GOOG,120.5599976,120.5599976,121.0199966,119.7050018,120.3199997,13888300
297,03-07-2023,MSFT,335.9714355,337.9899902,340.8999939,336.5700073,339.1900024,12508700
298,03-07-2023,NFLX,441.4400024,441.4400024,441.5499878,431.6199951,439.7600098,3733200
299,03-07-2023,TSLA,279.8200073,279.8200073,284.25,275.1099854,276.4899902,119685900
300,05-07-2023,AAPL,190.5774078,191.3300018,192.9799957,190.6199951,191.5700073,46920300
301,05-07-2023,GOOG,122.6299973,122.6299973,123.3700027,120.0599976,120.0599976,17830300
302,05-07-2023,MSFT,336.1304932,338.1499939,341.6499939,334.730011,335.0899963,18172400
303,05-07-2023,NFLX,445.8999939,445.8999939,450.9700012,439.6199951,444.9100037,6869500
304,05-07-2023,TSLA,282.480011,282.480011,283.8500061,277.6000061,278.8200073,131530900
305,06-07-2023,AAPL,191.0555115,191.8099976,192.0200043,189.1999969,189.8399963,45094300
306,06-07-2023,GOOG,120.9300003,120.9300003,121.1500015,119.25,120.6399994,17732500
307,06-07-2023,MSFT,339.231842,341.269989,342.9899902,335.5,337.2999878,28161200
308,06-07-2023,NFLX,438.8399963,438.8399963,442.7999878,430.7200012,440,4938800
309,06-07-2023,TSLA,276.5400085,276.5400085,279.9700012,272.8800049,278.0899963,120332100
310,07-07-2023,AAPL,189.9299469,190.6799927,192.6699982,190.2400055,191.4100037,46778000
311,07-07-2023,GOOG,120.1399994,120.1399994,121.75,120.0899963,120.8899994,20982400
312,07-07-2023,MSFT,335.2060547,337.2200012,341.7900085,337,339.3200073,21185300
313,07-07-2023,NFLX,438.1000061,438.1000061,442.3299866,435.8399963,438.6000061,4160100
314,07-07-2023,TSLA,274.4299927,274.4299927,280.7799988,273.769989,278.4299927,113602000
315,10-07-2023,AAPL,187.868103,188.6100006,189.9900055,187.0399933,189.2599945,59922200
316,10-07-2023,GOOG,116.8700027,116.8700027,119.0699997,116.6399994,119.0699997,32960100
317,10-07-2023,MSFT,329.8482056,331.8299866,335.230011,327.5899963,334.6000061,32791400
318,10-07-2023,NFLX,441.7099915,441.7099915,444.4100037,436.8200073,438.519989,4251700
319,10-07-2023,TSLA,269.6099854,269.6099854,277.519989,265.1000061,276.4700012,119425400
320,11-07-2023,AAPL,187.3401794,188.0800018,189.3000031,186.6000061,189.1600037,46638100
321,11-07-2023,GOOG,117.7099991,117.7099991,118.2249985,115.8300018,116.7600021,18286600
322,11-07-2023,MSFT,330.4844055,332.4700012,332.8599854,327,331.0599976,26698200
323,11-07-2023,NFLX,440.2099915,440.2099915,440.7999878,431.0400085,438.6499939,4574600
324,11-07-2023,TSLA,269.7900085,269.7900085,270.8999939,266.3699951,268.6499939,91972400
325,12-07-2023,AAPL,189.0235443,189.7700043,191.6999969,188.4700012,189.6799927,60750200
326,12-07-2023,GOOG,119.6200027,119.6200027,120.9599991,119,119.3000031,22059600
327,12-07-2023,MSFT,335.1861877,337.2000122,341.6499939,335.6700134,336.6000061,29995300
328,12-07-2023,NFLX,444.0499878,444.0499878,445.4100037,437.75,444.5499878,5731700
329,12-07-2023,TSLA,271.9899902,271.9899902,276.519989,271.4599915,276.3299866,95672100
330,13-07-2023,AAPL,189.7905121,190.5399933,191.1900024,189.7799988,190.5,41342300
331,13-07-2023,GOOG,124.8300018,124.8300018,125.3349991,121.0599976,121.5400009,31535900
332,13-07-2023,MSFT,340.6135559,342.6600037,343.7399902,339.019989,339.5599976,20567200
333,13-07-2023,NFLX,450.3800049,450.3800049,451.6700134,441.1799927,447,6157500
334,13-07-2023,TSLA,277.8999939,277.8999939,279.4500122,270.6000061,274.5899963,112681500
335,14-07-2023,AAPL,189.9399261,190.6900024,191.1799927,189.6300049,190.2299957,41573900
336,14-07-2023,GOOG,125.6999969,125.6999969,127.0899963,124.9000015,125.1299973,20482800
337,14-07-2023,MSFT,343.1781311,345.2399902,351.4299927,344.3099976,347.5899963,28302200
338,14-07-2023,NFLX,441.9100037,441.9100037,456.480011,439.7000122,452.7900085,7184900
339,14-07-2023,TSLA,281.3800049,281.3800049,285.2999878,276.3099976,277.0100098,119771100
340,17-07-2023,AAPL,193.2269287,193.9900055,194.3200073,191.8099976,191.8999939,50520200
341,17-07-2023,GOOG,125.0599976,125.0599976,127.2799988,124.5,126.0599976,20675300
342,17-07-2023,MSFT,343.6652527,345.730011,346.9899902,342.2000122,345.6799927,20363900
343,17-07-2023,NFLX,450.0499878,450.0499878,456.6799927,445.1099854,445.5700073,6891700
344,17-07-2023,TSLA,290.3800049,290.3800049,292.230011,283.5700073,286.6300049,131569600
345,18-07-2023,AAPL,192.9679565,193.7299957,194.3300018,192.4199982,193.3500061,48353800
346,18-07-2023,GOOG,124.0800018,124.0800018,124.9899979,123.3000031,124.9049988,21071200
347,18-07-2023,MSFT,357.3430786,359.4899902,366.7799988,342.1700134,345.8299866,64872700
348,18-07-2023,NFLX,474.7999878,474.7999878,478.1499939,448.7799988,451,13196900
349,18-07-2023,TSLA,293.3399963,293.3399963,295.2600098,286.0100098,290.1499939,112434700
350,19-07-2023,AAPL,194.3325806,195.1000061,198.2299957,192.6499939,193.1000061,80507300
351,19-07-2023,GOOG,122.7799988,122.7799988,125.4700012,122.4700012,124.7900009,22313800
352,19-07-2023,MSFT,352.9593811,355.0799866,362.4599915,352.4400024,361.75,39732900
353,19-07-2023,NFLX,477.5899963,477.5899963,485,470,476.8599854,20996500
354,19-07-2023,TSLA,291.2600098,291.2600098,299.2900085,289.519989,296.0400085,142355400
355,20-07-2023,AAPL,192.3703308,193.1300049,196.4700012,192.5,195.0899963,59581200
356,20-07-2023,GOOG,119.5299988,119.5299988,124.6999969,118.6849976,122.1200027,27541700
357,20-07-2023,MSFT,344.7984009,346.8699951,357.9700012,345.3699951,353.5700073,33778400
358,20-07-2023,NFLX,437.4200134,437.4200134,448.5,432,447,23989700
359,20-07-2023,TSLA,262.8999939,262.8999939,280.9299927,261.2000122,279.5599976,175158300
360,21-07-2023,AAPL,191.1850128,191.9400024,194.9700012,191.2299957,194.1000061,71917800
361,21-07-2023,GOOG,120.3099976,120.3099976,121.3000031,119.0699997,120.8700027,56498100
362,21-07-2023,MSFT,341.7169189,343.769989,350.2999878,339.8299866,349.1499939,69368900
363,21-07-2023,NFLX,427.5,427.5,438.2399902,423.1900024,437.3699951,17303700
364,21-07-2023,TSLA,260.019989,260.019989,268,255.8000031,268,161050100
365,24-07-2023,AAPL,191.991806,192.75,194.9100037,192.25,193.4100037,45377800
366,24-07-2023,GOOG,121.8799973,121.8799973,123.3499985,121.3799973,121.9260025,22276100
367,24-07-2023,MSFT,343.0489197,345.1099854,346.9200134,342.3099976,345.8500061,26678100
368,24-07-2023,NFLX,428.3699951,428.3699951,428.6400146,419.1900024,425,8264400
369,24-07-2023,TSLA,269.0599976,269.0599976,269.8500061,254.1199951,255.8500061,136508500
370,25-07-2023,AAPL,192.8583832,193.6199951,194.4400024,192.9199982,193.3300018,37283200
371,25-07-2023,GOOG,122.7900009,122.7900009,123.6900024,121.5299988,121.8799973,31820800
372,25-07-2023,MSFT,348.8838501,350.980011,351.8900146,345.0700073,347.1099854,41637700
373,25-07-2023,NFLX,427.7000122,427.7000122,430.8800049,426.1300049,427.1799927,4859800
374,25-07-2023,TSLA,265.2799988,265.2799988,272.8999939,265,272.3800049,112757300
375,26-07-2023,AAPL,193.7349396,194.5,195.6399994,193.3200073,193.6699982,47471900
376,26-07-2023,GOOG,129.6600037,129.6600037,131.3699951,128.7100067,130.3600006,46216900
377,26-07-2023,MSFT,335.7527466,337.769989,344.6700134,333.1099854,341.4400024,58383700
378,26-07-2023,NFLX,422.6700134,422.6700134,425.2600098,415.5899963,424.2000122,6009200
379,26-07-2023,TSLA,264.3500061,264.3500061,268.0400085,261.75,263.25,95856200
380,27-07-2023,AAPL,192.4599609,193.2200012,197.1999969,192.5500031,196.0200043,47460200
381,27-07-2023,GOOG,129.8699951,129.8699951,133.6000061,129.1799927,131.8000031,35931600
382,27-07-2023,MSFT,328.744873,330.7200012,341.3299866,329.0499878,340.480011,39635300
383,27-07-2023,NFLX,413.1700134,413.1700134,427.519989,411.8800049,426.8999939,6594500
384,27-07-2023,TSLA,255.7100067,255.7100067,269.1300049,255.3000031,268.3099976,103697300
385,28-07-2023,AAPL,195.0597076,195.8300018,196.6300049,194.1399994,194.6699982,48291400
386,28-07-2023,GOOG,133.0099945,133.0099945,134.0700073,130.9199982,130.9700012,26971000
387,28-07-2023,MSFT,336.3491516,338.3699951,340.0100098,333.1700134,333.6700134,28484900
388,28-07-2023,NFLX,425.7799988,425.7799988,427.4700012,413.7600098,415.5599976,6424200
389,28-07-2023,TSLA,266.4400024,266.4400024,267.25,258.230011,259.8599854,111446000
390,31-07-2023,AAPL,195.6772614,196.4499969,196.4900055,195.2599945,196.0599976,38824100
391,31-07-2023,GOOG,133.1100006,133.1100006,133.8300018,132.1300049,133.0099945,18381900
392,31-07-2023,MSFT,333.9138184,335.9200134,337.7000122,333.3599854,336.9200134,25446000
393,31-07-2023,NFLX,438.9700012,438.9700012,439.1300049,426.2999878,426.5100098,6587600
394,31-07-2023,TSLA,267.4299927,267.4299927,269.0799866,263.7799988,267.480011,84582200
395,01-08-2023,AAPL,194.8405609,195.6100006,196.7299957,195.2799988,196.2400055,35175100
396,01-08-2023,GOOG,131.8899994,131.8899994,132.9199982,130.75,130.8549957,22154300
397,01-08-2023,MSFT,334.3312988,336.3399963,338.5400085,333.7000122,335.1900024,18311900
398,01-08-2023,NFLX,438.6199951,438.6199951,445.25,431.3999939,437.3699951,5711500
399,01-08-2023,TSLA,261.0700073,261.0700073,266.4700012,260.25,266.2600098,83166000
400,02-08-2023,AAPL,191.8224945,192.5800018,195.1799927,191.8500061,195.0399933,50389300
401,02-08-2023,GOOG,128.6399994,128.6399994,130.4199982,127.8499985,129.8399963,22705800
402,02-08-2023,MSFT,325.5440979,327.5,333.6300049,326.3599854,333.6300049,27761300
403,02-08-2023,NFLX,429.7000122,429.7000122,435.5599976,426.5599976,435.230011,4912200
404,02-08-2023,TSLA,254.1100006,254.1100006,259.519989,250.4900055,255.5700073,101752900
405,03-08-2023,AAPL,190.4180298,191.1699982,192.3699951,190.6900024,191.5700073,61235200
406,03-08-2023,GOOG,128.7700043,128.7700043,129.7700043,127.7750015,128.3699951,15018100
407,03-08-2023,MSFT,324.709137,326.6600037,329.8800049,325.9500122,326,18253700
408,03-08-2023,NFLX,431,431,441.9299927,427.1900024,427.7999878,6243900
409,03-08-2023,TSLA,259.3200073,259.3200073,260.4899902,252,252.0399933,97569100
410,04-08-2023,AAPL,181.2741547,181.9900055,187.3800049,181.9199982,185.5200043,115799700
411,04-08-2023,GOOG,128.5399933,128.5399933,131.9299927,128.3150024,129.6000061,20509500
412,04-08-2023,MSFT,325.8224182,327.7799988,335.1400146,327.2399902,331.8800049,23727700
413,04-08-2023,NFLX,431.6000061,431.6000061,436.5,426.269989,433.0599976,5439700
414,04-08-2023,TSLA,253.8600006,253.8600006,264.769989,253.1100006,260.9700012,99242600
415,07-08-2023,AAPL,178.1464844,178.8500061,183.1300049,177.3500061,182.1300049,97576100
416,07-08-2023,GOOG,131.9400024,131.9400024,132.0599976,129.4299927,129.5099945,17621000
417,07-08-2023,MSFT,328.1385193,330.1099854,331.1099854,327.519989,328.3699951,17741500
418,07-08-2023,NFLX,440.7600098,440.7600098,441.1099854,428.9100037,436.4599915,4781300
419,07-08-2023,TSLA,251.4499969,251.4499969,253.6499939,242.7599945,251.4499969,111097900
420,08-08-2023,AAPL,179.0927429,179.8000031,180.2700043,177.5800018,179.6900024,67823000
421,08-08-2023,GOOG,131.8399963,131.8399963,131.9400024,130.1300049,130.9799957,16836000
422,08-08-2023,MSFT,324.1027527,326.0499878,328.75,323,326.9599915,22327600
423,08-08-2023,NFLX,438.2999878,438.2999878,443.5700073,435.1000061,440.3599854,3767200
424,08-08-2023,TSLA,249.6999969,249.6999969,250.9199982,245.0099945,247.4499969,96642200
425,09-08-2023,AAPL,177.48909,178.1900024,180.9299927,177.0099945,180.8699951,60378500
426,09-08-2023,GOOG,130.1499939,130.1499939,132.4700012,129.5050049,132.1900024,17745200
427,09-08-2023,MSFT,320.305603,322.230011,327.1099854,321.0499878,326.4700012,22373300
428,09-08-2023,NFLX,428.8999939,428.8999939,440.6199951,427.5899963,439.7399902,3846600
429,09-08-2023,TSLA,242.1900024,242.1900024,251.1000061,241.8999939,250.8699951,101596300
430,10-08-2023,AAPL,177.2699585,177.9700012,180.75,177.6000061,179.4799957,54686900
431,10-08-2023,GOOG,130.2100067,130.2100067,132.6470032,130.0350037,131.9700012,17855700
432,10-08-2023,MSFT,321.0013733,322.9299927,328.2600098,321.1799927,326.019989,20113700
433,10-08-2023,NFLX,429.980011,429.980011,438.1199951,428.6900024,431.1199951,5467600
434,10-08-2023,TSLA,245.3399963,245.3399963,251.8000031,243,245.3999939,109498600
435,11-08-2023,AAPL,177.3298035,177.7899933,178.6199951,176.5500031,177.3200073,51988100
436,11-08-2023,GOOG,130.1699982,130.1699982,130.4400024,128.75,129.2019958,15191500
437,11-08-2023,MSFT,319.092865,321.0100098,322.4100037,319.2099915,320.2600098,24342600
438,11-08-2023,NFLX,421.6600037,421.6600037,430.6300049,421.3299866,428.980011,3925200
439,11-08-2023,TSLA,242.6499939,242.6499939,243.7899933,238.0200043,241.7700043,98866600
440,14-08-2023,AAPL,178.9954834,179.4600067,179.6900024,177.3099976,177.9700012,43675600
441,14-08-2023,GOOG,131.8300018,131.8300018,131.9100037,129.5899963,129.8500061,17526200
442,14-08-2023,MSFT,322.1047363,324.0400085,324.0599976,320.0799866,321.3900146,18836100
443,14-08-2023,NFLX,427.7799988,427.7799988,428.8500061,418.7799988,421.9899902,3966000
444,14-08-2023,TSLA,239.7599945,239.7599945,240.6600037,233.75,235.6999969,98595300
445,15-08-2023,AAPL,176.9906769,177.4499969,179.4799957,177.0500031,178.8800049,43622600
446,15-08-2023,GOOG,130.2700043,130.2700043,131.9900055,129.8190002,131.5899963,14769200
447,15-08-2023,MSFT,319.9377747,321.8599854,325.0899963,320.8999939,323,16966300
448,15-08-2023,NFLX,423.7000122,423.7000122,429.1199951,421.0400085,424.4100037,3368000
449,15-08-2023,TSLA,232.9600067,232.9600067,240.5,232.6100006,238.7299957,88197600
450,16-08-2023,AAPL,176.1129608,176.5700073,178.5399933,176.5,177.1300049,46964900
451,16-08-2023,GOOG,129.1100006,129.1100006,130.897995,128.4600067,129.2799988,17548400
452,16-08-2023,MSFT,319.1607971,320.3999939,324.4200134,319.7999878,320.7999878,20698900
453,16-08-2023,NFLX,415.4500122,415.4500122,424.5100098,415.25,423.730011,3967000
454,16-08-2023,TSLA,225.6000061,225.6000061,233.9700012,225.3800049,228.0200043,112484500
455,17-08-2023,AAPL,173.5496216,174,177.5099945,173.4799957,177.1399994,66062900
456,17-08-2023,GOOG,130.4600067,130.4600067,132.4909973,129.8500061,130.4499969,23665600
457,17-08-2023,MSFT,315.6544495,316.8800049,321.8699951,316.2099915,320.5400085,21257200
458,17-08-2023,NFLX,403,403,415.2399902,401.5799866,415,6031500
459,17-08-2023,TSLA,219.2200012,219.2200012,226.7400055,218.8300018,226.0599976,120718400
460,18-08-2023,AAPL,174.0383453,174.4900055,175.1000061,171.9600067,172.3000031,61114200
461,18-08-2023,GOOG,128.1100006,128.1100006,129.8300018,127,129.0599976,23619400
462,18-08-2023,MSFT,315.2559814,316.480011,318.3800049,311.5499878,314.4899902,24744800
463,18-08-2023,NFLX,404.5299988,404.5299988,406.519989,398.1499939,399.3299866,4309200
464,18-08-2023,TSLA,215.4900055,215.4900055,217.5800018,212.3600006,214.1199951,135813700
465,21-08-2023,AAPL,175.3848419,175.8399963,176.1300049,173.7400055,175.0700073,46311900
466,21-08-2023,GOOG,128.9299927,128.9299927,129.2599945,127.1600037,127.8499985,21851100
467,21-08-2023,MSFT,320.6351013,321.8800049,322.769989,317.0400085,317.9299927,24040000
468,21-08-2023,NFLX,408.2900085,408.2900085,409.6099854,399.5,402.230011,3861600
469,21-08-2023,TSLA,231.2799988,231.2799988,232.1300049,220.5800018,221.5500031,135702700
470,22-08-2023,AAPL,176.7712402,177.2299957,177.6799927,176.25,177.0599976,42084200
471,22-08-2023,GOOG,129.6900024,129.6900024,130.9499969,128.9250031,129.1300049,15569400
472,22-08-2023,MSFT,321.2128296,322.4599915,326.0799866,321.4599915,325.5,16102000
473,22-08-2023,NFLX,413.1700134,413.1700134,415.7399902,407.3999939,409,3603300
474,22-08-2023,TSLA,233.1900024,233.1900024,240.8200073,229.5500031,240.25,130597900
475,23-08-2023,AAPL,180.6511841,181.1199951,181.5500031,178.3300018,178.5200043,52722800
476,23-08-2023,GOOG,133.2100067,133.2100067,134.0700073,130.5099945,130.8500061,26497000
477,23-08-2023,MSFT,325.7352905,327,329.2000122,323.4599915,323.8200073,21166400
478,23-08-2023,NFLX,427.5499878,427.5499878,437.019989,417.7099915,418.3999939,8174700
479,23-08-2023,TSLA,236.8600006,236.8600006,238.9799957,229.2899933,229.3399963,101077600
480,24-08-2023,AAPL,175.9234467,176.3800049,181.1000061,176.0099945,180.6699982,54945800
481,24-08-2023,GOOG,130.4199982,130.4199982,134.9700012,130.3000031,134.727005,18680400
482,24-08-2023,MSFT,318.7324829,319.9700012,332.980011,319.9599915,332.8500061,23281400
483,24-08-2023,NFLX,406.9299927,406.9299927,427.5899963,406.1700134,425.4100037,5687800
484,24-08-2023,TSLA,230.0399933,230.0399933,238.9199982,228.1799927,238.6600037,99777400
485,25-08-2023,AAPL,178.1476746,178.6100006,179.1499939,175.8200073,177.3800049,51449600
486,25-08-2023,GOOG,130.6900024,130.6900024,131.3999939,128.0399933,130.1399994,20678100
487,25-08-2023,MSFT,321.730835,322.980011,325.3599854,318.7999878,321.4700012,21684100
488,25-08-2023,NFLX,416.0299988,416.0299988,419.25,407.5599976,412,5390900
489,25-08-2023,TSLA,238.5899963,238.5899963,239,230.3500061,231.3099976,106612200
490,28-08-2023,AAPL,179.723587,180.1900024,180.5899963,178.5500031,180.0899963,43820700
491,28-08-2023,GOOG,131.7899933,131.7899933,133.2400055,130.8500061,132.0800018,16715500
492,28-08-2023,MSFT,322.4480591,323.7000122,326.1499939,321.7200012,325.6600037,14808500
493,28-08-2023,NFLX,418.0599976,418.0599976,419.8299866,413.269989,418.0400085,2928600
494,28-08-2023,TSLA,238.8200073,238.8200073,244.3800049,235.3500061,242.5800018,107673700
495,29-08-2023,AAPL,183.6434174,184.1199951,184.8999939,179.5,179.6999969,53003900
496,29-08-2023,GOOG,135.4900055,135.4900055,137.2949982,132.9799957,132.9980011,30803300
497,29-08-2023,MSFT,327.1398315,328.4100037,328.980011,321.8800049,321.8800049,19284600
498,29-08-2023,NFLX,429.9899902,429.9899902,432.1700134,414.5,416,4486700
499,29-08-2023,TSLA,257.1799927,257.1799927,257.480011,237.7700043,238.5800018,134047600
500,30-08-2023,AAPL,187.1642761,187.6499939,187.8500061,184.7400055,184.9400024,60813900
501,30-08-2023,GOOG,136.9299927,136.9299927,137.25,135.0209961,135.5700073,21773400
502,30-08-2023,MSFT,327.5183716,328.7900085,329.8099976,326.4500122,328.6700134,15222100
503,30-08-2023,NFLX,434.6700134,434.6700134,438.1600037,428.3500061,430.8500061,3625400
504,30-08-2023,TSLA,256.8999939,256.8999939,260.5100098,250.5899963,254.1999969,121988400
505,31-08-2023,AAPL,187.3837128,187.8699951,189.1199951,187.4799957,187.8399963,60794500
506,31-08-2023,GOOG,137.3500061,137.3500061,138.3999939,136.8200073,137.0500031,28147900
507,31-08-2023,MSFT,326.4923706,327.7600098,330.9100037,326.7799988,329.2000122,26411000
508,31-08-2023,NFLX,433.6799927,433.6799927,437.1499939,431.230011,431.230011,3803000
509,31-08-2023,TSLA,258.0799866,258.0799866,261.1799927,255.0500031,255.9799957,108861700
510,01-09-2023,AAPL,188.9696045,189.4600067,189.9199982,188.2799988,189.4900055,45732600
511,01-09-2023,GOOG,136.8000031,136.8000031,138.5800018,135.9400024,138.4299927,16665700
512,01-09-2023,MSFT,327.388855,328.6600037,331.9899902,326.7799988,331.3099976,14931200
513,01-09-2023,NFLX,439.8800049,439.8800049,445.5,435.9299927,437.730011,4792100
514,01-09-2023,TSLA,245.0099945,245.0099945,259.0799866,242.0099945,257.2600098,132272500
515,05-09-2023,AAPL,189.2089691,189.6999969,189.9799957,187.6100006,188.2799988,45280000
516,05-09-2023,GOOG,136.7100067,136.7100067,137.3699951,135.5599976,136.4400024,17730200
517,05-09-2023,MSFT,332.2599182,333.5499878,334.8500061,328.6600037,329,18553900
518,05-09-2023,NFLX,448.6799927,448.6799927,453.4500122,438,438.3900146,6155900
519,05-09-2023,TSLA,256.4899902,256.4899902,258,244.8600006,245,129469600
520,06-09-2023,AAPL,182.436554,182.9100037,188.8500061,181.4700012,188.3999939,81755800
521,06-09-2023,GOOG,135.3699951,135.3699951,137.4799957,134.6900024,137.0149994,15814300
522,06-09-2023,MSFT,331.5925598,332.8800049,334.4599915,330.1799927,333.3800049,17535800
523,06-09-2023,NFLX,445.7600098,445.7600098,451.3900146,440.4899902,448.6099854,3862300
524,06-09-2023,TSLA,251.9199982,251.9199982,255.3899994,245.0599976,255.1399994,116959800
525,07-09-2023,AAPL,177.1004028,177.5599976,178.2100067,173.5399933,175.1799927,112488800
526,07-09-2023,GOOG,136.1999969,136.1999969,136.5800018,133.9600067,134.6000061,16976000
527,07-09-2023,MSFT,328.6340332,329.9100037,333.0799866,329.0299988,331.2900085,18381000
528,07-09-2023,NFLX,443.1400146,443.1400146,444.6000061,436.7000122,441.1499939,2922700
529,07-09-2023,TSLA,251.4900055,251.4900055,252.8099976,243.2700043,245.0700073,115312900
530,08-09-2023,AAPL,177.7187805,178.1799927,180.2400055,177.7899933,178.3500061,65551300
531,08-09-2023,GOOG,137.1999969,137.1999969,137.5149994,135.8699951,135.8699951,17810700
532,08-09-2023,MSFT,332.9771423,334.269989,336.1600037,329.4599915,330.0899963,19530100
533,08-09-2023,NFLX,442.7999878,442.7999878,446.8099976,438.8500061,443.5599976,2697500
534,08-09-2023,TSLA,248.5,248.5,256.519989,246.6699982,251.2200012,118367700
535,11-09-2023,AAPL,178.8957367,179.3600006,180.3000031,177.3399963,180.0700073,58953100
536,11-09-2023,GOOG,137.7400055,137.7400055,138.2640076,136.5500031,137.3800049,17180800
537,11-09-2023,MSFT,336.6329651,337.9400024,338.4200134,335.4299927,337.2399902,16583300
538,11-09-2023,NFLX,445.3599854,445.3599854,449.8900146,442.75,443.0700073,2913800
539,11-09-2023,TSLA,273.5799866,273.5799866,274.8500061,260.6099854,264.269989,174667900
540,12-09-2023,AAPL,175.8436584,176.3000031,180.1300049,174.8200073,179.4900055,90370200
541,12-09-2023,GOOG,136.0700073,136.0700073,137.6399994,135.9299927,137.1300049,15212900
542,12-09-2023,MSFT,330.4868164,331.769989,336.7900085,331.480011,335.8200073,17565500
543,12-09-2023,NFLX,434.6900024,434.6900024,445.4400024,434.1199951,442.8500061,3124000
544,12-09-2023,TSLA,267.480011,267.480011,278.3900146,266.6000061,270.7600098,135999900
545,13-09-2023,AAPL,173.7590637,174.2100067,177.3000031,173.9799957,176.5099945,84267900
546,13-09-2023,GOOG,137.5,137.5,137.6999969,134.9299927,135.8999939,16394900
547,13-09-2023,MSFT,334.7602539,336.0599976,336.8500061,331.1700134,331.3099976,16544400
548,13-09-2023,NFLX,412.2399902,412.2399902,438.3999939,410.6900024,435.5,11843000
549,13-09-2023,TSLA,271.2999878,271.2999878,274.980011,268.1000061,270.0700073,111673700
550,14-09-2023,AAPL,175.2851257,175.7400055,176.1000061,173.5800018,174,60895800
551,14-09-2023,GOOG,138.9900055,138.9900055,139.5500031,137.0599976,138.3899994,19064600
552,14-09-2023,MSFT,337.3900146,338.7000122,340.8599854,336.5700073,339.1499939,20267000
553,14-09-2023,NFLX,400.4899902,400.4899902,411.3900146,400,410.3999939,10709000
554,14-09-2023,TSLA,276.0400085,276.0400085,276.7099915,270.4200134,271.3200073,107709800
555,15-09-2023,AAPL,174.5569763,175.0099945,176.5,173.8200073,176.4799957,109205100
556,15-09-2023,GOOG,138.3000031,138.3000031,139.3600006,137.1799927,138.8000031,48947600
557,15-09-2023,MSFT,328.9428101,330.2200012,337.3999939,329.6499939,336.9200134,37666900
558,15-09-2023,NFLX,396.9400024,396.9400024,404.7000122,395.0299988,401,9110700
559,15-09-2023,TSLA,274.3900146,274.3900146,278.980011,271,277.5499878,133422800
560,18-09-2023,AAPL,177.5093384,177.9700012,179.3800049,176.1699982,176.4799957,67257600
561,18-09-2023,GOOG,138.9600067,138.9600067,139.9299927,137.6300049,137.6300049,16233600
562,18-09-2023,MSFT,327.7872925,329.0599976,330.3999939,326.3599854,327.7999878,16834200
563,18-09-2023,NFLX,394.3999939,394.3999939,399.4700012,392.6000061,395.5,4704700
564,18-09-2023,TSLA,265.2799988,265.2799988,271.4400024,263.7600098,271.1600037,101543300
565,19-09-2023,AAPL,178.6064911,179.0700073,179.6300049,177.1300049,177.5200043,51826900
566,19-09-2023,GOOG,138.8300018,138.8300018,139.1750031,137.5,138.25,15479100
567,19-09-2023,MSFT,327.3788757,328.6499939,329.3900146,324.5100098,326.1700134,16505900
568,19-09-2023,NFLX,396.2000122,396.2000122,398.230011,390.25,392.8399963,4076800
569,19-09-2023,TSLA,266.5,266.5,267.8500061,261.2000122,264.3500061,103704000
570,20-09-2023,AAPL,175.0357513,175.4900055,179.6999969,175.3999939,179.2599945,58436200
571,20-09-2023,GOOG,134.5899963,134.5899963,138.8399963,134.5200043,138.8300018,21473500
572,20-09-2023,MSFT,319.5293884,320.769989,329.5899963,320.5100098,329.5100098,21436500
573,20-09-2023,NFLX,386.2999878,386.2999878,397.9899902,386.1199951,397.0499878,3866600
574,20-09-2023,TSLA,262.5899963,262.5899963,273.9299927,262.4599915,267.0400085,122514600
575,21-09-2023,AAPL,173.4797974,173.9299927,176.3000031,173.8600006,174.5500031,63047900
576,21-09-2023,GOOG,131.3600006,131.3600006,133.1900024,131.0899963,132.3899994,22042700
577,21-09-2023,MSFT,318.2941895,319.5299988,325.3500061,315,319.2600098,35529500
578,21-09-2023,NFLX,384.1499939,384.1499939,395.8999939,383.4200134,386.5,5547900
579,21-09-2023,TSLA,255.6999969,255.6999969,260.8599854,254.2100067,257.8500061,119531000
580,22-09-2023,AAPL,174.3375549,174.7899933,177.0800018,174.0500031,174.6699982,56725400
581,22-09-2023,GOOG,131.25,131.25,133.0099945,130.5099945,131.6799927,17348700
582,22-09-2023,MSFT,315.7839355,317.0100098,321.4500122,316.1499939,321.3200073,21447900
583,22-09-2023,NFLX,379.8099976,379.8099976,386.8800049,378.3599854,385,3692800
584,22-09-2023,TSLA,244.8800049,244.8800049,257.7900085,244.4799957,257.3999939,127524100
585,25-09-2023,AAPL,175.6242218,176.0800018,176.9700012,174.1499939,174.1999969,46172700
586,25-09-2023,GOOG,132.1699982,132.1699982,132.2200012,130.0299988,130.7700043,14650000
587,25-09-2023,MSFT,316.3118896,317.5400085,317.6700134,315,316.5899963,17836000
588,25-09-2023,NFLX,384.7999878,384.7999878,386.6199951,380.8099976,382.8999939,3757300
589,25-09-2023,TSLA,246.9900055,246.9900055,247.1000061,238.3099976,243.3800049,104636600
590,26-09-2023,AAPL,171.5148926,171.9600067,175.1999969,171.6600037,174.8200073,64588900
591,26-09-2023,GOOG,129.4499969,129.4499969,131.4049988,128.1900024,130.9140015,20378800
592,26-09-2023,MSFT,310.9327698,312.1400146,315.8800049,310.019989,315.1300049,26297600
593,26-09-2023,NFLX,379.25,379.25,384.5599976,377.3599854,382.8800049,4089400
